CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
d2944b76e8f4   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-17   7.91%     38.99MiB / 9.717GiB   0.39%     179kB / 155kB     0B / 0B          10
7d06239ef7a6   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-16   8.31%     37.63MiB / 9.717GiB   0.38%     168kB / 143kB     0B / 0B          12
65ceeda7442d   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-15   7.36%     39.32MiB / 9.717GiB   0.40%     181kB / 164kB     0B / 0B          11
daf09c2f6b2e   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-14   9.09%     40.51MiB / 9.717GiB   0.41%     223kB / 206kB     0B / 0B          12
c39784447f12   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-13   8.66%     39.19MiB / 9.717GiB   0.39%     187kB / 174kB     0B / 0B          12
e2837427a840   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-12   7.69%     39.28MiB / 9.717GiB   0.39%     194kB / 171kB     0B / 0B          11
e2e36e2a5844   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-11   8.07%     36.76MiB / 9.717GiB   0.37%     122kB / 97.3kB    0B / 0B          10
8e599430f7c7   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-10   8.55%     37.91MiB / 9.717GiB   0.38%     169kB / 155kB     0B / 0B          10
5fe7c08dab2d   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-9    7.56%     39.23MiB / 9.717GiB   0.39%     197kB / 173kB     0B / 0B          13
6e5e3807a811   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-8    12.90%    39.92MiB / 9.717GiB   0.40%     233kB / 210kB     0B / 0B          10
1694a505141d   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-7    7.37%     39.61MiB / 9.717GiB   0.40%     165kB / 156kB     0B / 0B          14
49621bd73e9e   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-6    8.69%     38.34MiB / 9.717GiB   0.39%     163kB / 149kB     0B / 0B          10
