CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
803ac61f05e9   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-37   4.73%     37.66MiB / 9.717GiB   0.38%     74.7kB / 31.6kB   0B / 0B           11
bafb32d8883f   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-36   4.78%     36.87MiB / 9.717GiB   0.37%     89.8kB / 46.6kB   0B / 0B           11
96928a90b785   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-35   2.21%     36.05MiB / 9.717GiB   0.36%     46.2kB / 13.6kB   0B / 0B           10
f82f97a59959   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-34   1.47%     35.41MiB / 9.717GiB   0.36%     47kB / 15kB       41kB / 0B         9
3d2918a9b592   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-33   2.26%     35.8MiB / 9.717GiB    0.36%     43.7kB / 11.8kB   0B / 0B           10
ac8fbb66bf57   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-32   1.26%     35.58MiB / 9.717GiB   0.36%     41kB / 11.3kB     0B / 0B           10
286d8302649e   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-31   2.60%     34.96MiB / 9.717GiB   0.35%     41.7kB / 12.3kB   90.1kB / 0B       10
48ec16322e17   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-30   4.53%     35.5MiB / 9.717GiB    0.36%     27.5kB / 7.65kB   0B / 0B           9
5693e9ac7c92   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-29   4.42%     36.8MiB / 9.717GiB    0.37%     43.6kB / 8.77kB   65.5kB / 0B       9
e5f11440f1d1   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-28   7.76%     38.82MiB / 9.717GiB   0.39%     149kB / 106kB     0B / 0B           10
10859c2bd816   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-27   7.44%     37.77MiB / 9.717GiB   0.38%     92.3kB / 47.7kB   65.5kB / 0B       11
70b81ef04d2a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-26   7.17%     37.45MiB / 9.717GiB   0.38%     82.8kB / 39.5kB   0B / 0B           9
880482852b21   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-25   5.32%     37.32MiB / 9.717GiB   0.38%     86.9kB / 42.9kB   0B / 0B           10
e067df8f5b6a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-24   8.49%     38.4MiB / 9.717GiB    0.39%     93.6kB / 50.6kB   57.3kB / 0B       11
b770156b541a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-23   5.86%     38MiB / 9.717GiB      0.38%     116kB / 65.7kB    0B / 0B           11
1387b99f1eaf   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-22   5.07%     35.77MiB / 9.717GiB   0.36%     43.8kB / 10.9kB   131kB / 0B        9
33dc36e90c48   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-21   0.88%     36.37MiB / 9.717GiB   0.37%     59.6kB / 14.3kB   0B / 0B           10
3e14aea63216   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-20   4.87%     37.82MiB / 9.717GiB   0.38%     83.1kB / 39.2kB   180kB / 0B        10
2584ee83ac8d   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-19   3.07%     36.01MiB / 9.717GiB   0.36%     47.1kB / 11.8kB   0B / 0B           9
b67dd4a5471a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-18   4.80%     36.06MiB / 9.717GiB   0.36%     46.1kB / 10.2kB   102kB / 0B        9
82123a9dc519   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-17   4.60%     38.68MiB / 9.717GiB   0.39%     125kB / 73.7kB    430kB / 0B        11
43460d68d72e   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-16   1.66%     36.71MiB / 9.717GiB   0.37%     46.6kB / 11.9kB   0B / 0B           10
b6211ec96a09   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-15   4.64%     37.98MiB / 9.717GiB   0.38%     84.8kB / 39.1kB   315kB / 0B        11
bdaa0e8a5323   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-14   5.77%     37.15MiB / 9.717GiB   0.37%     91.6kB / 47kB     0B / 0B           10
73660ffba856   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-13   1.65%     36.28MiB / 9.717GiB   0.36%     43.4kB / 12.1kB   0B / 0B           10
