CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
97313f3c3733   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-17   3.25%     37.1MiB / 9.717GiB    0.37%     44.4kB / 10.9kB   0B / 0B           10
f137d27b600e   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-16   4.07%     36.73MiB / 9.717GiB   0.37%     46.3kB / 10.4kB   0B / 0B           10
915a5f5ea712   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-15   8.06%     37.91MiB / 9.717GiB   0.38%     32.1kB / 11.1kB   0B / 0B           10
48117b66a168   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-14   5.16%     36.83MiB / 9.717GiB   0.37%     44.2kB / 10.6kB   0B / 0B           9
d5cd0b147dbf   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-13   5.31%     36.7MiB / 9.717GiB    0.37%     43.4kB / 9.63kB   0B / 0B           9
35311250960b   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-12   6.01%     35.71MiB / 9.717GiB   0.36%     43.8kB / 10.6kB   0B / 0B           9
841abd43c6d7   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-11   2.97%     36.54MiB / 9.717GiB   0.37%     45.3kB / 10.4kB   0B / 0B           9
8c8371ac3a24   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-10   2.63%     36.27MiB / 9.717GiB   0.36%     45.6kB / 11.7kB   0B / 0B           9
1a80512d7c01   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-9    3.25%     35.78MiB / 9.717GiB   0.36%     30.5kB / 10.8kB   0B / 0B           9
3f9a7b34bbd4   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-8    3.13%     36.43MiB / 9.717GiB   0.37%     45.5kB / 12kB     0B / 0B           9
5b304a91c60f   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-7    3.60%     36.43MiB / 9.717GiB   0.37%     45.1kB / 11.8kB   0B / 0B           9
dfc18e5cdfc9   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-6    4.33%     36.63MiB / 9.717GiB   0.37%     45.9kB / 10.4kB   0B / 0B           9
