CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
fa2c7a0eb1ae   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-28   6.67%     44.25MiB / 9.717GiB   0.44%     365kB / 310kB     0B / 0B          12
0962b2b0840f   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-27   0.67%     43.61MiB / 9.717GiB   0.44%     390kB / 352kB     0B / 0B          12
9a5876af0109   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-26   6.08%     42.49MiB / 9.717GiB   0.43%     354kB / 315kB     0B / 0B          14
042c4503a4c0   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-25   7.12%     43.29MiB / 9.717GiB   0.44%     385kB / 344kB     0B / 0B          14
ede9634d7f17   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-24   6.26%     43.52MiB / 9.717GiB   0.44%     364kB / 331kB     0B / 0B          11
977362257aaf   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-23   8.15%     45.37MiB / 9.717GiB   0.46%     410kB / 363kB     0B / 0B          14
b520cff1f724   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-22   2.84%     43.56MiB / 9.717GiB   0.44%     396kB / 378kB     0B / 0B          15
0cebaeb7b90f   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-21   7.78%     41.92MiB / 9.717GiB   0.42%     325kB / 297kB     0B / 0B          12
8b99767e7f53   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-20   1.80%     43.49MiB / 9.717GiB   0.44%     389kB / 362kB     0B / 0B          13
9539f5ca7c9d   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-19   2.14%     42.33MiB / 9.717GiB   0.43%     348kB / 300kB     0B / 0B          13
cc63ce2724b1   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-18   2.89%     41.61MiB / 9.717GiB   0.42%     349kB / 306kB     0B / 0B          12
e9d56e56f4af   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-17   1.06%     41.25MiB / 9.717GiB   0.41%     298kB / 273kB     0B / 0B          11
7a014b2efa3b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-16   0.58%     42.75MiB / 9.717GiB   0.43%     387kB / 320kB     0B / 0B          11
5fc5a692cc48   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-15   2.62%     42.74MiB / 9.717GiB   0.43%     353kB / 289kB     0B / 0B          11
ae22d76f813e   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-14   1.85%     41.39MiB / 9.717GiB   0.42%     316kB / 302kB     0B / 0B          10
8c8b490cc578   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-13   2.06%     41.33MiB / 9.717GiB   0.42%     342kB / 292kB     0B / 0B          12
175de94fc946   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-12   2.51%     41.9MiB / 9.717GiB    0.42%     359kB / 309kB     0B / 0B          11
e6550be41d7a   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-11   9.37%     43.5MiB / 9.717GiB    0.44%     380kB / 342kB     0B / 0B          12
