CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
1cc5ecf7ef0e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-5    6.69%     38.46MiB / 9.717GiB   0.39%     172kB / 123kB     0B / 0B           11
c9258423df5a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-4    11.43%    39.18MiB / 9.717GiB   0.39%     150kB / 100kB     0B / 0B           11
4a1d48e22f0f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-3    13.67%    38.47MiB / 9.717GiB   0.39%     160kB / 110kB     0B / 0B           10
e34bf4093f1d   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-2    6.70%     38.73MiB / 9.717GiB   0.39%     174kB / 155kB     0B / 0B           11
d016c792baed   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-1    5.64%     36.91MiB / 9.717GiB   0.37%     81.8kB / 70.3kB   0B / 0B           10
d86616913c8e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-0    7.10%     39.58MiB / 9.717GiB   0.40%     165kB / 152kB     0B / 0B           14
2d704abf0204   testground-sidecar                                               6.56%     22.38MiB / 9.717GiB   0.22%     52.7kB / 67.6kB   6.48MB / 414kB    11
39e8864b39c7   testground-influxdb                                              4.00%     88.43MiB / 9.717GiB   0.89%     22.4MB / 1.26MB   14.4MB / 68.1MB   23
03abcb907719   testground-sync-service                                          5.31%     33.76MiB / 9.717GiB   0.34%     1.45MB / 4.42MB   885kB / 0B        19
43e3bc3dcbde   testground-redis                                                 0.25%     6.578MiB / 9.717GiB   0.07%     9.5kB / 0B        639kB / 0B        5
423d63d63251   testground-grafana                                               0.14%     189.6MiB / 9.717GiB   1.91%     22.3kB / 4.23kB   16.7MB / 74MB     19
e735edd4475e   testground-goproxy                                               0.01%     49.8MiB / 9.717GiB    0.50%     700kB / 64.6MB    13.7MB / 8.19kB   19
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
45cf2306c383   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-49   10.18%    42.03MiB / 9.717GiB   0.42%     352kB / 299kB     0B / 0B           12
f0c3b32f145a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-48   12.64%    42.12MiB / 9.717GiB   0.42%     321kB / 272kB     0B / 0B           13
8bc47ebeb38d   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-47   15.93%    42.88MiB / 9.717GiB   0.43%     365kB / 303kB     0B / 0B           12
964fe3b7006b   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-46   6.65%     41.47MiB / 9.717GiB   0.42%     318kB / 272kB     0B / 0B           12
0088c471378b   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-45   6.64%     41.49MiB / 9.717GiB   0.42%     330kB / 275kB     0B / 0B           12
93e5b2fb76e8   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-44   9.60%     40.82MiB / 9.717GiB   0.41%     303kB / 251kB     0B / 0B           12
df2587330d72   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-43   6.30%     42.51MiB / 9.717GiB   0.43%     351kB / 301kB     0B / 0B           12
eb9e0ea4479f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-42   3.91%     41.95MiB / 9.717GiB   0.42%     351kB / 304kB     0B / 0B           10
cc7d6dc6dd3e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-41   10.29%    42.6MiB / 9.717GiB    0.43%     360kB / 299kB     0B / 0B           11
fc1543a7957f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-40   1.76%     41.66MiB / 9.717GiB   0.42%     362kB / 312kB     0B / 0B           11
77f234f1e631   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-39   2.09%     42.81MiB / 9.717GiB   0.43%     354kB / 303kB     0B / 0B           10
cc3429dbe114   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-38   13.41%    43.71MiB / 9.717GiB   0.44%     378kB / 329kB     0B / 0B           14
a050f62ba9bd   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-37   5.46%     41.86MiB / 9.717GiB   0.42%     301kB / 260kB     0B / 0B           13
4f007b3ff60e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-36   1.86%     42.07MiB / 9.717GiB   0.42%     338kB / 294kB     0B / 0B           12
b69da62c31cd   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-35   4.17%     41.72MiB / 9.717GiB   0.42%     340kB / 289kB     0B / 0B           13
56a18b6c6feb   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-34   6.07%     41.34MiB / 9.717GiB   0.42%     306kB / 260kB     0B / 0B           14
14b5fe978347   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-33   6.00%     43.29MiB / 9.717GiB   0.44%     402kB / 354kB     0B / 0B           11
f6b7ee719541   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-32   6.36%     41.44MiB / 9.717GiB   0.42%     332kB / 283kB     0B / 0B           13
5055a69dce6f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-31   6.85%     41.49MiB / 9.717GiB   0.42%     314kB / 276kB     0B / 0B           13
4abef86380d1   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-30   3.62%     42.26MiB / 9.717GiB   0.42%     286kB / 306kB     0B / 0B           13
87a0cde58cec   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-29   5.07%     43.38MiB / 9.717GiB   0.44%     387kB / 353kB     0B / 0B           17
169c77f32eb6   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-28   6.59%     41.52MiB / 9.717GiB   0.42%     332kB / 311kB     0B / 0B           11
754580e9de88   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-27   3.64%     42.49MiB / 9.717GiB   0.43%     377kB / 361kB     0B / 0B           11
9729d5298de0   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-26   6.00%     41.12MiB / 9.717GiB   0.41%     303kB / 257kB     0B / 0B           12
b61abf67443e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-25   9.32%     43.05MiB / 9.717GiB   0.43%     330kB / 286kB     0B / 0B           14
22b8dd7c9102   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-24   3.46%     43.1MiB / 9.717GiB    0.43%     408kB / 354kB     0B / 0B           12
6919fd3d9a07   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-23   3.10%     42.79MiB / 9.717GiB   0.43%     319kB / 286kB     0B / 0B           11
2ce0ed72baf2   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-22   13.80%    43.3MiB / 9.717GiB    0.44%     333kB / 288kB     0B / 0B           11
b57a55bd22dc   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-21   15.65%    43.41MiB / 9.717GiB   0.44%     308kB / 291kB     0B / 0B           13
d3ca3c4e55fa   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-20   2.79%     41.99MiB / 9.717GiB   0.42%     336kB / 318kB     0B / 0B           17
fa6cb51c2efd   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-19   2.03%     41.24MiB / 9.717GiB   0.41%     337kB / 327kB     0B / 0B           11
24b20cbef139   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-18   12.65%    41.95MiB / 9.717GiB   0.42%     289kB / 252kB     0B / 0B           10
